"","Facility","Name","Address","City","State","Zip","County","Longitude","Latitude","Naics","Year","TRDGHG","Combustion","Process","Process_Coke","Process_DRF","Process_Taconite","Process_Sinter","Waste","Fac_Type","unit"
"678",1004453,"Mid American Steel & Wire","1327 Smiley Road","Madill","OK","73446","MARSHALL COUNTY",-96.75503,34.07091,331110,2016,36006.456,25034.417,10946.8,0,0,0,0,0,"EAF","Mt CO2e"
"679",1004453,"Mid American Steel & Wire","1327 Smiley Road","Madill","OK","73446","MARSHALL COUNTY",-96.75503,34.07091,331110,2017,44686.548,26856.361,17802.8,0,0,0,0,0,"EAF","Mt CO2e"
"680",1004453,"Mid American Steel & Wire","1327 Smiley Road","Madill","OK","73446","MARSHALL COUNTY",-96.75503,34.07091,331110,2018,49969.936,30315.927,19623.4,0,0,0,0,0,"EAF","Mt CO2e"
"681",1004453,"Mid American Steel & Wire","1327 Smiley Road","Madill","OK","73446","MARSHALL COUNTY",-96.75503,34.07091,331110,2019,55590.536,30095.527,25464.4,0,0,0,0,0,"EAF","Mt CO2e"
"682",1004453,"Mid American Steel & Wire","1327 Smiley Road","Madill","OK","73446","MARSHALL COUNTY",-96.75503,34.07091,331110,2020,55294.384,30977.838,24285.4,0,0,0,0,0,"EAF","Mt CO2e"
"683",1006436,"FINKL & SONS CO","2011 N. SOUTHPORT AVE.","CHICAGO","IL","60614","COOK",-87.66293,41.91837,331111,2011,54395.1,13229.1,6186,0,0,0,0,0,"EAF","Mt CO2e"
"684",1008735,"FINKL & SONS CO","1355 E 93RD ST","CHICAGO","IL","60619","COOK COUNTY",-87.591648,41.728542,331110,2012,20713.034,440.418,20270,0,0,0,0,0,"EAF","Mt CO2e"
"685",1008735,"FINKL & SONS CO","1355 E 93RD ST","CHICAGO","IL","60619","COOK COUNTY",-87.591648,41.728542,331110,2013,32579.992,26735.954,5816,0,0,0,0,0,"EAF","Mt CO2e"
"686",1008735,"FINKL & SONS CO","1355 E 93RD ST","CHICAGO","IL","60619","COOK COUNTY",-87.591648,41.728542,331110,2014,45726.504,38621.503,7065.8,0,0,0,0,0,"EAF","Mt CO2e"
"687",1008735,"FINKL & SONS CO","1355 E 93RD ST","CHICAGO","IL","60619","COOK COUNTY",-87.591648,41.728542,331110,2015,35975.484,30608.638,5335.7,0,0,0,0,0,"EAF","Mt CO2e"
"688",1006436,"FINKL & SONS CO","2011 N. SOUTHPORT AVE.","CHICAGO","IL","60614","COOK",-87.66293,41.91837,331111,2016,NA,NA,6395.3,0,0,0,0,0,"EAF","Mt CO2e"
"689",1008735,"FINKL & SONS CO","1355 E 93RD ST","CHICAGO","IL","60619","COOK COUNTY",-87.591648,41.728542,331110,2017,39858.724,33219.193,6605.7,0,0,0,0,0,"EAF","Mt CO2e"
"690",1008735,"FINKL & SONS CO","1355 E 93RD ST","CHICAGO","IL","60619","COOK COUNTY",-87.591648,41.728542,331110,2018,44834.656,38091.092,6704.9,0,0,0,0,0,"EAF","Mt CO2e"
"691",1006436,"FINKL & SONS CO","2011 N. SOUTHPORT AVE.","CHICAGO","IL","60614","COOK",-87.66293,41.91837,331111,2019,NA,NA,4899,0,0,0,0,0,"EAF","Mt CO2e"
"692",1006436,"FINKL & SONS CO","2011 N. SOUTHPORT AVE.","CHICAGO","IL","60614","COOK",-87.66293,41.91837,331111,2020,NA,NA,4089.5,0,0,0,0,0,"EAF","Mt CO2e"
"693",1010763,"Outokumpu Stainless USA, LLC","1 ThyssenKrupp Drive","Calvert","AL","36513","MOBILE COUNTY",-87.9858,31.1522,331110,2012,33881.576,33059.682,788.6,0,0,0,0,0,"EAF","Mt CO2e"
"694",1010763,"Outokumpu Stainless USA, LLC","1 ThyssenKrupp Drive","Calvert","AL","36513","MOBILE COUNTY",-87.9858,31.1522,331110,2013,131760.344,46336.683,85395.2,0,0,0,0,0,"EAF","Mt CO2e"
"695",1010763,"Outokumpu Stainless USA, LLC","1 ThyssenKrupp Drive","Calvert","AL","36513","MOBILE COUNTY",-87.9858,31.1522,331110,2014,212239.132,58062.599,154118,0,0,0,0,0,"EAF","Mt CO2e"
"696",1010763,"Outokumpu Stainless USA, LLC","1 ThyssenKrupp Drive","Calvert","AL","36513","MOBILE COUNTY",-87.9858,31.1522,331110,2015,143344.124,59874.543,83408.9,0,0,0,0,0,"EAF","Mt CO2e"
"697",1010763,"Outokumpu Stainless USA, LLC","1 ThyssenKrupp Drive","Calvert","AL","36513","MOBILE COUNTY",-87.9858,31.1522,331110,2016,143954.98,71647.585,72234.9,0,0,0,0,0,"EAF","Mt CO2e"
"698",1010763,"Outokumpu Stainless USA, LLC","1 ThyssenKrupp Drive","Calvert","AL","36513","MOBILE COUNTY",-87.9858,31.1522,331110,2017,172119.168,74907.951,97135.5,0,0,0,0,0,"EAF","Mt CO2e"
"699",1010763,"Outokumpu Stainless USA, LLC","1 ThyssenKrupp Drive","Calvert","AL","36513","MOBILE COUNTY",-87.9858,31.1522,331110,2018,167362.112,76364.184,90920.6,0,0,0,0,0,"EAF","Mt CO2e"
"700",1010763,"Outokumpu Stainless USA, LLC","1 ThyssenKrupp Drive","Calvert","AL","36513","MOBILE COUNTY",-87.9858,31.1522,331110,2019,145377.692,81883.894,63411.1,0,0,0,0,0,"EAF","Mt CO2e"
"701",1010763,"Outokumpu Stainless USA, LLC","1 ThyssenKrupp Drive","Calvert","AL","36513","MOBILE COUNTY",-87.9858,31.1522,331110,2020,159926.656,91323.392,68510.9,0,0,0,0,0,"EAF","Mt CO2e"
"702",1011242,"North American Hoganas","111 Hoganas Way","Hollsopple","PA","15935","SOMERSET COUNTY",-78.933994,40.192646,331110,2013,26220.728,17522.296,8679.1,0,0,0,0,0,"EAF","Mt CO2e"
"703",1011242,"North American Hoganas","111 Hoganas Way","Hollsopple","PA","15935","SOMERSET COUNTY",-78.933994,40.192646,331110,2014,28295.88,18414.585,9862.5,0,0,0,0,0,"EAF","Mt CO2e"
"704",1011242,"North American Hoganas","111 Hoganas Way","Hollsopple","PA","15935","SOMERSET COUNTY",-78.933994,40.192646,331110,2015,25150.884,17761.963,7371.2,0,0,0,0,0,"EAF","Mt CO2e"
"705",1011242,"North American Hoganas","111 Hoganas Way","Hollsopple","PA","15935","SOMERSET COUNTY",-78.933994,40.192646,331110,2016,23915.936,16736.552,7162.2,0,0,0,0,0,"EAF","Mt CO2e"
"706",1011242,"North American Hoganas","111 Hoganas Way","Hollsopple","PA","15935","SOMERSET COUNTY",-78.933994,40.192646,331110,2017,24982.588,16601.941,8364,0,0,0,0,0,"EAF","Mt CO2e"
"707",1011242,"North American Hoganas","111 Hoganas Way","Hollsopple","PA","15935","SOMERSET COUNTY",-78.933994,40.192646,331110,2018,30463.124,20105.518,10337.2,0,0,0,0,0,"EAF","Mt CO2e"
"708",1011242,"North American Hoganas","111 Hoganas Way","Hollsopple","PA","15935","SOMERSET COUNTY",-78.933994,40.192646,331110,2019,28610.64,15985.43,12609.1,0,0,0,0,0,"EAF","Mt CO2e"
"709",1011242,"North American Hoganas","111 Hoganas Way","Hollsopple","PA","15935","SOMERSET COUNTY",-78.933994,40.192646,331110,2020,24740.296,14311.897,10413.9,0,0,0,0,0,"EAF","Mt CO2e"
"710",1011726,"Superior Forge & Steel Corporation","1820 McClain Rd.","Lima","OH","45804","ALLEN COUNTY",-84.10831,40.71044,331513,2011,27830.4,26622.05,1181.5,0,0,0,0,0,"EAF","Mt CO2e"
"711",1011726,"Superior Forge & Steel Corporation","1820 McClain Rd.","Lima","OH","45804","ALLEN COUNTY",-84.10831,40.71044,331513,2012,29106.596,27744.372,1334.3,0,0,0,0,0,"EAF","Mt CO2e"
"712",1011726,"Superior Forge & Steel Corporation","1820 McClain Rd.","Lima","OH","45804","ALLEN COUNTY",-84.10831,40.71044,331513,2013,26703.452,25766.639,910.5,0,0,0,0,0,"EAF","Mt CO2e"
"713",1011726,"Superior Forge & Steel Corporation","1820 McClain Rd.","Lima","OH","45804","ALLEN COUNTY",-84.10831,40.71044,331513,2014,22373.42,21345.84,1006.1,0,0,0,0,0,"EAF","Mt CO2e"
"714",1011726,"Superior Forge & Steel Corporation","1820 McClain Rd.","Lima","OH","45804","ALLEN COUNTY",-84.10831,40.71044,331513,2015,16574.74,15714.13,844.5,0,0,0,0,0,"EAF","Mt CO2e"
"715",1011726,"Superior Forge & Steel Corporation","1820 McClain Rd.","Lima","OH","45804","ALLEN COUNTY",-84.10831,40.71044,331513,2016,13699.7,13099.375,586.9,0,0,0,0,0,"EAF","Mt CO2e"
"716",1011726,"Superior Forge & Steel Corporation","1820 McClain Rd.","Lima","OH","45804","ALLEN COUNTY",-84.10831,40.71044,331513,2017,15176.796,14521.397,640.9,0,0,0,0,0,"EAF","Mt CO2e"
"717",1011726,"Superior Forge & Steel Corporation","1820 McClain Rd.","Lima","OH","45804","ALLEN COUNTY",-84.10831,40.71044,331513,2018,19409.08,18626.785,763.5,0,0,0,0,0,"EAF","Mt CO2e"
"718",1011726,"Superior Forge & Steel Corporation","1820 McClain Rd.","Lima","OH","45804","ALLEN COUNTY",-84.10831,40.71044,331513,2019,24311.712,23199.484,1088.6,0,0,0,0,0,"EAF","Mt CO2e"
"719",1011726,"Superior Forge & Steel Corporation","1820 McClain Rd.","Lima","OH","45804","ALLEN COUNTY",-84.10831,40.71044,331513,2020,16720.74,16156.53,548.1,0,0,0,0,0,"EAF","Mt CO2e"
"720",1012352,"Nucor Steel Longview","5400 W Loop 281, Bldg 52","Longview","TX","75603",NA,-94.7070616,32.3817587,331110,2016,34084.876,32990.082,1061.5,0,0,0,0,0,"EAF","Mt CO2e"
"721",1012352,"Nucor Steel Longview","5400 W Loop 281, Bldg 52","Longview","TX","75603",NA,-94.7070616,32.3817587,331110,2017,48858.528,45763.046,3049.3,0,0,0,0,0,"EAF","Mt CO2e"
"722",1012352,"Nucor Steel Longview","5400 W Loop 281, Bldg 52","Longview","TX","75603",NA,-94.7070616,32.3817587,331110,2018,69214.552,65738.264,3409.7,0,0,0,0,0,"EAF","Mt CO2e"
"723",1012352,"Nucor Steel Longview","5400 W Loop 281, Bldg 52","Longview","TX","75603",NA,-94.7070616,32.3817587,331110,2019,73130.736,70164.952,2894.9,0,0,0,0,0,"EAF","Mt CO2e"
"724",1012352,"Nucor Steel Longview","5400 W Loop 281, Bldg 52","Longview","TX","75603",NA,-94.7070616,32.3817587,331110,2020,60628.684,57436.588,3134.1,0,0,0,0,0,"EAF","Mt CO2e"
"725",1012997,"Big River Steel LLC","2027 E. State Hwy.198","Osceola","AR","72370",NA,-90.0373201,35.6969927,331110,2017,245217,79584.85,165551.6,0,0,0,0,0,"EAF","Mt CO2e"
"726",1012997,"Big River Steel LLC","2027 E. State Hwy.198","Osceola","AR","72370",NA,-90.0373201,35.6969927,331110,2018,312792.056,118058.242,194614.6,0,0,0,0,0,"EAF","Mt CO2e"
"727",1012997,"Big River Steel LLC","2027 E. State Hwy.198","Osceola","AR","72370",NA,-90.0373201,35.6969927,331110,2019,325975.972,139875.304,185958.9,0,0,0,0,0,"EAF","Mt CO2e"
"728",1012997,"Big River Steel LLC","2027 E. State Hwy.198","Osceola","AR","72370",NA,-90.0373201,35.6969927,331110,2020,350311.372,139849.004,210320.6,0,0,0,0,0,"EAF","Mt CO2e"
"729",1013051,"JSW Steel USA Ohio, Inc.","1500 Commercial Ave","Mingo Junction","OH","43938","JEFFERSON COUNTY",-80.614763,40.314524,331110,2018,38039.016,36032.137,1970.9,0,0,0,0,0,"EAF","Mt CO2e"
"730",1013051,"JSW Steel USA Ohio, Inc.","1500 Commercial Ave","Mingo Junction","OH","43938","JEFFERSON COUNTY",-80.614763,40.314524,331110,2019,116411.636,83408.027,32919.3,0,0,0,0,0,"EAF","Mt CO2e"
"731",1013051,"JSW Steel USA Ohio, Inc.","1500 Commercial Ave","Mingo Junction","OH","43938","JEFFERSON COUNTY",-80.614763,40.314524,331110,2020,51341.572,34227.604,17079.6,0,0,0,0,0,"EAF","Mt CO2e"
"732",1013215,"CMC Steel Oklahoma, LLC","2253 E. Main Street","Durant","OK","74701","BRYAN COUNTY",-96.404008,33.997672,331110,2018,25228.392,2156.444,23069.8,0,0,0,0,0,"EAF","Mt CO2e"
"733",1013215,"CMC Steel Oklahoma, LLC","2253 E. Main Street","Durant","OK","74701","BRYAN COUNTY",-96.404008,33.997672,331110,2019,41270.292,2123.144,39145,0,0,0,0,0,"EAF","Mt CO2e"
"734",1013215,"CMC Steel Oklahoma, LLC","2253 E. Main Street","Durant","OK","74701","BRYAN COUNTY",-96.404008,33.997672,331110,2020,46472.092,2366.444,44103.5,0,0,0,0,0,"EAF","Mt CO2e"
"735",1000156,"Mittal Steel USA - Indiana Harbor East","3210 WATLING ST","EAST CHICAGO","IN","46312","Lake",-87.4264,41.68,331110,2011,7303151.336,5072832.031,1804816.5,0,0,0,0,0,"BOF","Mt CO2e"
"736",1000156,"Mittal Steel USA - Indiana Harbor East","3210 WATLING ST","EAST CHICAGO","IN","46312","Lake",-87.4264,41.68,331110,2012,6783331.464,4755422.838,1578748.2,0,0,0,0,0,"BOF","Mt CO2e"
"737",1000156,"Mittal Steel USA - Indiana Harbor East","3210 WATLING ST","EAST CHICAGO","IN","46312","Lake",-87.4264,41.68,331110,2013,7387406.708,6114590.727,860096.6,0,0,0,0,0,"BOF","Mt CO2e"
"738",1000156,"Mittal Steel USA - Indiana Harbor East","3210 WATLING ST","EAST CHICAGO","IN","46312","Lake",-87.4264,41.68,331110,2014,5421539.142,4128820.532,897675.8,0,0,0,0,0,"BOF","Mt CO2e"
"739",1000156,"Mittal Steel USA - Indiana Harbor East","3210 WATLING ST","EAST CHICAGO","IN","46312","Lake",-87.4264,41.68,331110,2015,6218607.986,4686886.078,1135576.9,0,0,0,0,0,"BOF","Mt CO2e"
"740",1000156,"Mittal Steel USA - Indiana Harbor East","3210 WATLING ST","EAST CHICAGO","IN","46312","Lake",-87.4264,41.68,331110,2016,6893399.942,5683027.499,812815.3,0,0,0,0,0,"BOF","Mt CO2e"
"741",1000156,"Mittal Steel USA - Indiana Harbor East","3210 WATLING ST","EAST CHICAGO","IN","46312","Lake",-87.4264,41.68,331110,2017,6972176.484,5378087.542,1147808.2,0,0,0,0,0,"BOF","Mt CO2e"
"742",1000156,"Mittal Steel USA - Indiana Harbor East","3210 WATLING ST","EAST CHICAGO","IN","46312","Lake",-87.4264,41.68,331110,2018,6360091.484,5301725.587,642613.3,0,0,0,0,0,"BOF","Mt CO2e"
"743",1000156,"Mittal Steel USA - Indiana Harbor East","3210 WATLING ST","EAST CHICAGO","IN","46312","Lake",-87.4264,41.68,331110,2019,6200941.828,5150344.466,599362.3,0,0,0,0,0,"BOF","Mt CO2e"
"744",1000156,"Cleveland-Cliffs Steel LLC","3210 WATLING ST","EAST CHICAGO","IN","46312","Lake",-87.4264,41.68,331110,2020,6173199.148,4982818.506,837857.4,0,0,0,0,0,"BOF","Mt CO2e"
"745",1000159,"US Steel (Fairfield Works)","5700 VALLEY ROAD","FAIRFIELD","AL","35064","Jefferson",-86.9261,33.4833,331110,2011,3009784.028,2657018.126,290818.5,0,0,0,0,2453.15,"BOF","Mt CO2e"
"746",1000159,"US Steel (Fairfield Works)","5700 VALLEY ROAD","FAIRFIELD","AL","35064","Jefferson",-86.9261,33.4833,331110,2012,3540759.876,3129003.075,348247.7,0,0,0,0,2513.92,"BOF","Mt CO2e"
"747",1000159,"US Steel (Fairfield Works)","5700 VALLEY ROAD","FAIRFIELD","AL","35064","Jefferson",-86.9261,33.4833,331110,2013,2887836.492,2568615.793,258985.1,0,0,0,0,2386.17,"BOF","Mt CO2e"
"748",1000159,"US Steel (Fairfield Works)","5700 VALLEY ROAD","FAIRFIELD","AL","35064","Jefferson",-86.9261,33.4833,331110,2014,3251171.6,2857478.769,335740.7,0,0,0,0,2292.77,"BOF","Mt CO2e"
"749",1000159,"US Steel (Fairfield Works)","5700 VALLEY ROAD","FAIRFIELD","AL","35064","Jefferson",-86.9261,33.4833,331110,2015,928834.936,794396.679,79087.2,0,0,0,0,2203.03,"BOF","Mt CO2e"
"750",1007177,"ArcelorMittal Cleveland LLC","3060 EGGERS AVENUE","CLEVELAND","OH","44105","Cuyahoga",-81.6728,41.4739,331110,2011,3733194.37,3419010.587,313386.6,0,0,0,0,0,"BOF","Mt CO2e"
"751",1007177,"ArcelorMittal Cleveland LLC","3060 EGGERS AVENUE","CLEVELAND","OH","44105","Cuyahoga",-81.6728,41.4739,331110,2012,4121427.898,3658329.654,462215.6,0,0,0,0,0,"BOF","Mt CO2e"
"752",1007177,"ArcelorMittal Cleveland LLC","3060 EGGERS AVENUE","CLEVELAND","OH","44105","Cuyahoga",-81.6728,41.4739,331110,2013,4141485.156,3560418.617,580144.5,0,0,0,0,0,"BOF","Mt CO2e"
"753",1007177,"ArcelorMittal Cleveland LLC","3060 EGGERS AVENUE","CLEVELAND","OH","44105","Cuyahoga",-81.6728,41.4739,331110,2014,4588268.66,3845624.451,741653.7,0,0,0,0,0,"BOF","Mt CO2e"
"754",1007177,"ArcelorMittal Cleveland LLC","3060 EGGERS AVENUE","CLEVELAND","OH","44105","Cuyahoga",-81.6728,41.4739,331110,2015,4382145.26,3765662.167,615534.8,0,0,0,0,0,"BOF","Mt CO2e"
"755",1007177,"ArcelorMittal Cleveland LLC","3060 EGGERS AVENUE","CLEVELAND","OH","44105","Cuyahoga",-81.6728,41.4739,331110,2016,4598319.12,3756386.196,840904.3,0,0,0,0,0,"BOF","Mt CO2e"
"756",1007177,"ArcelorMittal Cleveland LLC","3060 EGGERS AVENUE","CLEVELAND","OH","44105","Cuyahoga",-81.6728,41.4739,331110,2017,4401241.066,3525522.69,874707.1,0,0,0,0,0,"BOF","Mt CO2e"
"757",1007177,"ArcelorMittal Cleveland LLC","3060 EGGERS AVENUE","CLEVELAND","OH","44105","Cuyahoga",-81.6728,41.4739,331110,2018,4190389.274,3432183.343,757214.1,0,0,0,0,0,"BOF","Mt CO2e"
"758",1007177,"ArcelorMittal Cleveland LLC","3060 EGGERS AVENUE","CLEVELAND","OH","44105","Cuyahoga",-81.6728,41.4739,331110,2019,4105846.088,3432646.997,672248.2,0,0,0,0,0,"BOF","Mt CO2e"
"759",1007177,"Cleveland-Cliffs Cleveland Works LLC","3060 EGGERS AVENUE","CLEVELAND","OH","44105","Cuyahoga",-81.6728,41.4739,331110,2020,2963277.986,2510705.575,451788.5,0,0,0,0,0,"BOF","Mt CO2e"
"760",1000177,"RG Steel, LLC","1040 PINE AVE SE","WARREN","OH","44482","Trumbull",-80.8176,41.2119,331111,2011,2529068.242,2214078.962,314300.5,0,0,0,0,0,"BOF","Mt CO2e"
"761",1000233,"US Steel (Edgar Thomson)","13th Street and Braddock Avenue","Braddock","PA","15104","Allegheny",-79.8564,40.3925,331110,2011,3860281.43,3396428.58,463395.4,0,0,0,0,0,"BOF","Mt CO2e"
"762",1000233,"US Steel (Edgar Thomson)","13th Street and Braddock Avenue","Braddock","PA","15104","Allegheny",-79.8564,40.3925,331110,2012,3990782.272,3567970.523,422253.2,0,0,0,0,0,"BOF","Mt CO2e"
"763",1000233,"US Steel (Edgar Thomson)","13th Street and Braddock Avenue","Braddock","PA","15104","Allegheny",-79.8564,40.3925,331110,2013,4106944.99,3664103.522,442313.4,0,0,0,0,0,"BOF","Mt CO2e"
"764",1000233,"US Steel (Edgar Thomson)","13th Street and Braddock Avenue","Braddock","PA","15104","Allegheny",-79.8564,40.3925,331110,2014,3408046.808,2706844.289,700701.4,0,0,0,0,0,"BOF","Mt CO2e"
"765",1000233,"US Steel (Edgar Thomson)","13th Street and Braddock Avenue","Braddock","PA","15104","Allegheny",-79.8564,40.3925,331110,2015,3046343.15,2417116.801,628740.1,0,0,0,0,0,"BOF","Mt CO2e"
"766",1000233,"US Steel (Edgar Thomson)","13th Street and Braddock Avenue","Braddock","PA","15104","Allegheny",-79.8564,40.3925,331110,2016,3517669.966,2930713.34,586310.8,0,0,0,0,0,"BOF","Mt CO2e"
"767",1000233,"US Steel (Edgar Thomson)","13th Street and Braddock Avenue","Braddock","PA","15104","Allegheny",-79.8564,40.3925,331110,2017,3603850.05,2760607.365,842644.7,0,0,0,0,0,"BOF","Mt CO2e"
"768",1000233,"US Steel (Edgar Thomson)","13th Street and Braddock Avenue","Braddock","PA","15104","Allegheny",-79.8564,40.3925,331110,2018,3656206.394,3150894.313,504717.4,0,0,0,0,0,"BOF","Mt CO2e"
"769",1000233,"US Steel (Edgar Thomson)","13th Street and Braddock Avenue","Braddock","PA","15104","Allegheny",-79.8564,40.3925,331110,2019,3639506.032,3267201.723,371762.8,0,0,0,0,0,"BOF","Mt CO2e"
"770",1000233,"US Steel (Edgar Thomson)","13th Street and Braddock Avenue","Braddock","PA","15104","Allegheny",-79.8564,40.3925,331110,2020,3471269.932,3131657.385,339030.3,0,0,0,0,0,"BOF","Mt CO2e"
"771",1000274,"AK Steel Corporation - Middletown","1801 CRAWFORD STREET","MIDDLETOWN","OH","45043","Butler",-84.3901,39.4968,331110,2011,4521362.892,2979666.241,1590778,4179.1,0,0,0,0,"BOF","Mt CO2e"
"772",1000274,"AK Steel Corporation - Middletown","1801 CRAWFORD STREET","MIDDLETOWN","OH","45043","Butler",-84.3901,39.4968,331110,2012,4595951.786,3121675.988,1519107.4,3998.2,0,0,0,0,"BOF","Mt CO2e"
"773",1000274,"AK Steel Corporation - Middletown","1801 CRAWFORD STREET","MIDDLETOWN","OH","45043","Butler",-84.3901,39.4968,331110,2013,4159746.102,2825278.544,1332519.9,4191,0,0,0,0,"BOF","Mt CO2e"
"774",1000274,"AK Steel Corporation - Middletown","1801 CRAWFORD STREET","MIDDLETOWN","OH","45043","Butler",-84.3901,39.4968,331110,2014,5265994.726,3186748.146,2076977.8,4502.5,0,0,0,0,"BOF","Mt CO2e"
"775",1000274,"AK Steel Corporation - Middletown","1801 CRAWFORD STREET","MIDDLETOWN","OH","45043","Butler",-84.3901,39.4968,331110,2015,4485150.388,3100285.281,1382690.3,4087.2,0,0,0,0,"BOF","Mt CO2e"
"776",1000274,"AK Steel Corporation - Middletown","1801 CRAWFORD STREET","MIDDLETOWN","OH","45043","Butler",-84.3901,39.4968,331110,2016,4569484.428,3167274.278,1400212,2479.2,0,0,0,0,"BOF","Mt CO2e"
"777",1000274,"AK Steel Corporation - Middletown","1801 CRAWFORD STREET","MIDDLETOWN","OH","45043","Butler",-84.3901,39.4968,331110,2017,4417271.59,3101939.764,1313311.1,2284.6,0,0,0,0,"BOF","Mt CO2e"
"778",1000274,"AK Steel Corporation - Middletown","1801 CRAWFORD STREET","MIDDLETOWN","OH","45043","Butler",-84.3901,39.4968,331110,2018,4419090.466,3143226.772,1273819.2,2774.8,0,0,0,0,"BOF","Mt CO2e"
"779",1000274,"AK Steel Corporation - Middletown","1801 CRAWFORD STREET","MIDDLETOWN","OH","45043","Butler",-84.3901,39.4968,331110,2019,4377141.214,3104881.172,1270263.1,3129.1,0,0,0,0,"BOF","Mt CO2e"
"780",1000274,"AK Steel Corporation - Middletown","1801 CRAWFORD STREET","MIDDLETOWN","OH","45043","Butler",-84.3901,39.4968,331110,2020,4069594.746,2913418.6,1154318.4,2480.5,0,0,0,0,"BOF","Mt CO2e"
"781",1000418,"US Steel Corp - Gary Works","1 NORTH BROADWAY","GARY","IN","46402","Lake",-87.3281,41.6133,331110,2011,11440203.912,8818692.262,2550604.9,10473.2,0,0,479516.5,2722.04,"BOF","Mt CO2e"
"782",1000418,"US Steel Corp - Gary Works","1 NORTH BROADWAY","GARY","IN","46402","Lake",-87.3281,41.6133,331110,2012,10596997.638,8461561.87,2051564.1,10257.6,0,0,351567.2,3238.53,"BOF","Mt CO2e"
"783",1000418,"US Steel Corp - Gary Works","1 NORTH BROADWAY","GARY","IN","46402","Lake",-87.3281,41.6133,331110,2013,11470436.838,8553383.127,2840950.4,9783.3,0,0,356624.5,2921.74,"BOF","Mt CO2e"
"784",1000418,"US Steel Corp - Gary Works","1 NORTH BROADWAY","GARY","IN","46402","Lake",-87.3281,41.6133,331110,2014,10484753.046,8332813.263,2068366,5111.4,0,0,362104.1,3231.55,"BOF","Mt CO2e"
"785",1000418,"US Steel Corp - Gary Works","1 NORTH BROADWAY","GARY","IN","46402","Lake",-87.3281,41.6133,331110,2015,8838877.706,7520611.602,1233325.4,1319.6,0,0,209047.9,3308.35,"BOF","Mt CO2e"
"786",1000418,"US Steel Corp - Gary Works","1 NORTH BROADWAY","GARY","IN","46402","Lake",-87.3281,41.6133,331110,2016,9182922.798,7564752.445,1529464.8,0,0,0,219807.4,3467.73,"BOF","Mt CO2e"
"787",1000418,"US Steel Corp - Gary Works","1 NORTH BROADWAY","GARY","IN","46402","Lake",-87.3281,41.6133,331110,2017,9309045.486,7882799.595,1331927.2,0,0,0,87247.9,3687.01,"BOF","Mt CO2e"
"788",1000418,"US Steel Corp - Gary Works","1 NORTH BROADWAY","GARY","IN","46402","Lake",-87.3281,41.6133,331110,2018,9637437.012,8023444.104,1514778.9,0,0,0,33972.6,3888.58,"BOF","Mt CO2e"
"789",1000418,"US Steel Corp - Gary Works","1 NORTH BROADWAY","GARY","IN","46402","Lake",-87.3281,41.6133,331110,2019,9015960.46,7012742.123,1892758.1,0,0,0,297033.4,4331.38,"BOF","Mt CO2e"
"790",1000418,"US Steel Corp - Gary Works","1 NORTH BROADWAY","GARY","IN","46402","Lake",-87.3281,41.6133,331110,2020,8222878.476,6391880.373,1717237.4,0,0,0,189448.7,4463.27,"BOF","Mt CO2e"
"791",1000553,"RG Steel Sparrows Point LLC","1430 SPARROWS POINT BOULEVARD","SPARROWS POINT","MD","21219","Baltimore",-76.4727,39.2135,331111,2011,2330491.27,1915641.511,414322.8,0,0,0,101100.8,0,"BOF","Mt CO2e"
"792",1000588,"ArcelorMittal Indiana Harbor LLC","3001 Dickey Road","East Chicago","IN","46312","LAKE COUNTY",-87.459167,41.651165,331110,2011,3935788.97,2938992.376,995911.4,0,0,0,0,0,"BOF","Mt CO2e"
"793",1000588,"ArcelorMittal Indiana Harbor LLC","3001 Dickey Road","East Chicago","IN","46312","LAKE COUNTY",-87.459167,41.651165,331110,2012,4622648.96,3481773.553,1139906.7,0,0,0,0,0,"BOF","Mt CO2e"
"794",1000588,"ArcelorMittal Indiana Harbor LLC","3001 Dickey Road","East Chicago","IN","46312","LAKE COUNTY",-87.459167,41.651165,331110,2013,4841362.176,3633949.383,1206446,0,0,0,0,0,"BOF","Mt CO2e"
"795",1000588,"ArcelorMittal Indiana Harbor LLC","3001 Dickey Road","East Chicago","IN","46312","LAKE COUNTY",-87.459167,41.651165,331110,2014,4869462.524,3772698.118,1095776,0,0,0,0,0,"BOF","Mt CO2e"
"796",1000588,"ArcelorMittal Indiana Harbor LLC","3001 Dickey Road","East Chicago","IN","46312","LAKE COUNTY",-87.459167,41.651165,331110,2015,3203148.866,2481060.649,721321.8,0,0,0,0,0,"BOF","Mt CO2e"
"797",1000588,"ArcelorMittal Indiana Harbor LLC","3001 Dickey Road","East Chicago","IN","46312","LAKE COUNTY",-87.459167,41.651165,331110,2016,4122947.48,3337764.074,784438.8,0,0,0,0,0,"BOF","Mt CO2e"
"798",1000588,"ArcelorMittal Indiana Harbor LLC","3001 Dickey Road","East Chicago","IN","46312","LAKE COUNTY",-87.459167,41.651165,331110,2017,4684963.064,3172291.11,1511383.5,0,0,0,0,0,"BOF","Mt CO2e"
"799",1000588,"ArcelorMittal Indiana Harbor LLC","3001 Dickey Road","East Chicago","IN","46312","LAKE COUNTY",-87.459167,41.651165,331110,2018,4054169.468,2654799.395,1398612,0,0,0,0,0,"BOF","Mt CO2e"
